Id,Title,Location,Publisher,ISSN,Volume,Issue #,Publication date
nla.obj-636857160,Arts Times 636857160,Periodicals Desk,Broadview Media Group,6857-5999,8,1,1933-04-25
nla.obj-636857183,Literary Times 636857183,Riverside Branch,Elmwood House,6858-6006,23,2,1933-04-29
nla.obj-636857208,Arts Observer 636857208,Media Center,Redwood Works,6859-6013,10,3,1933-05-06
nla.obj-636857224,Literary Forum 636857224,Main Library - Floor 1,Hillside Journals,6860-6020,12,4,1933-05-13
nla.obj-636857243,Industry Review 636857243,Main Library - Floor 2,Bluebird Publications,6861-6027,17,5,1933-05-20
nla.obj-636857262,Medical Times 636857262,Archives Room,Crown Media Group,6862-6034,3,6,1933-05-27
nla.obj-636857281,Legal Times 636857281,Main Library - Floor 2,Broadview Editions,6863-6041,37,7,1933-06-03
nla.obj-636857306,Technology Forum 636857306,Stacks B,Brighton Books,6864-6048,19,8,1933-06-05
nla.obj-636857322,Culture Times 636857322,North Campus Library,Fairmont Works,6865-6055,37,9,1933-06-10
nla.obj-636857340,Public Affairs Bulletin 636857340,Main Library - Floor 1,Granite Press,6866-6062,14,10,1933-06-14
nla.obj-636857365,Policy Report 636857365,Media Center,Lakeshore Books,6867-6069,28,11,1933-06-24
nla.obj-636857387,Technology Chronicle 636857387,South Campus Library,Summit Books,6868-6076,37,12,1933-07-01
nla.obj-636857404,Research Forum 636857404,Stacks A,Ironwood Journals,6869-6083,10,13,1933-07-08
nla.obj-636857420,Finance Journal 636857420,Archives Room,Crescent Publications,6870-6090,38,14,1933-07-15
nla.obj-636857448,Business Times 636857448,South Campus Library,Pinecrest Works,6871-6097,5,15,1933-07-22
nla.obj-636857461,Technology Review 636857461,Stacks B,Fairmont Review,6872-6104,3,16,1933-07-29
nla.obj-636857485,Public Affairs Report 636857485,Stacks A,Crown Media Group,6873-6111,27,17,1933-08-05
nla.obj-636857500,Medical Journal 636857500,North Campus Library,Harbor Editions,6874-6118,24,18,1933-08-12
nla.obj-636857521,Policy Bulletin 636857521,Reference Wing,Hillside House,6875-6125,25,19,1933-08-19
nla.obj-636857545,Industry Digest 636857545,Main Library - Floor 1,Hillside Publications,6876-6132,23,20,1933-08-26
nla.obj-636929015,Global Report 636929015,North Campus Library,Westgate Publications,6877-6139,47,33,1954-01-01
nla.obj-636929031,Education Report 636929031,Main Library - Floor 2,Bluebird Publications,6878-6146,38,34,1954-02-01
nla.obj-636929053,Civic Report 636929053,Periodicals Desk,Hillside Journals,6879-6153,36,35,1954-03-01
nla.obj-637183325,Global Digest 637183325,Stacks B,Crescent Publishing,6880-6160,44,9,1943-01-01
nla.obj-637390424,Culture Journal 637390424,Stacks B,Lakeshore Publishing,6881-6167,2,21,1933-09-02
nla.obj-637390801,Literary Journal 637390801,Stacks A,Elmwood House,6882-6174,6,22,1933-09-09
nla.obj-637391266,Finance Review 637391266,Riverside Branch,Stonefield Journals,6883-6181,36,23,1933-09-16
nla.obj-637395967,Public Affairs Observer 637395967,South Campus Library,Broadview Review,6884-6188,41,14,1933-09-17
nla.obj-6375265,Arts Report 6375265,Periodicals Desk,Lakeshore Books,6885-6195,9,1,1918-04-01
nla.obj-637733673,Global Digest 637733673,Archives Room,Westgate Publishing,6886-6202,38,1404,1907-01-10
nla.obj-637733699,Technology Report 637733699,Stacks A,Pinecrest Works,6887-6209,36,1405,1907-01-17
nla.obj-637733713,Industry Report 637733713,Periodicals Desk,Ironwood Books,6888-6216,1,1407,1907-01-31
nla.obj-637733737,Education Digest 637733737,Riverside Branch,Lakeshore Media Group,6889-6223,41,1408,1907-02-07
nla.obj-637733759,Finance Review 637733759,Main Library - Floor 2,Crescent Works,6890-6230,12,1409,1907-02-14
nla.obj-637733776,Literary Review 637733776,Main Library - Floor 1,Pinecrest Works,6891-6237,48,1413,1907-03-14
nla.obj-637733792,Economic Times 637733792,Periodicals Desk,Riverside Review,6892-6244,27,1414,1907-03-21
nla.obj-637733810,Literary Chronicle 637733810,Riverside Branch,Summit House,6893-6251,23,1415,1907-03-28
nla.obj-637733832,Industry Journal 637733832,Media Center,Lakeshore Editions,6894-6258,36,1417,1907-04-11
nla.obj-637733855,Arts Times 637733855,Riverside Branch,Broadview Publications,6895-6265,44,1419,1907-04-25
nla.obj-637764310,Finance Observer 637764310,South Campus Library,Fairmont Works,6896-6272,21,1421,1907-05-09
nla.obj-637764440,Industry Chronicle 637764440,North Campus Library,Ironwood Review,6897-6279,35,1422,1907-05-16
nla.obj-637764487,Innovation Review 637764487,Main Library - Floor 2,Harbor Review,6898-6286,30,1424,1907-05-30
nla.obj-637764501,Finance Journal 637764501,Downtown Branch,Northbridge Editions,6899-6293,10,1426,1907-06-13
nla.obj-637764639,Medical Quarterly 637764639,Main Library - Floor 1,Northbridge Editions,6900-6300,24,1427,1907-06-20
nla.obj-637764671,Education Quarterly 637764671,Downtown Branch,Northbridge Editions,6901-6307,47,1430,1907-07-11
nla.obj-637764694,Health Digest 637764694,Archives Room,Riverside Media Group,6902-6314,11,1431,1907-07-18
nla.obj-637764828,Industry Bulletin 637764828,Media Center,Crown Publications,6903-6321,32,1433,1907-08-01
nla.obj-637764866,Literary Times 637764866,Media Center,Ironwood Books,6904-6328,26,1436,1907-08-22
nla.obj-637764889,Innovation Bulletin 637764889,North Campus Library,Pinecrest Publications,6905-6335,19,1437,1907-08-29
nla.obj-637825548,Environmental Observer 637825548,Stacks A,Westgate Works,6906-6342,9,1438,1907-09-05
nla.obj-637825585,Finance Forum 637825585,Stacks B,Maple House,6907-6349,15,1439,1907-09-12
nla.obj-637825600,Science Chronicle 637825600,Stacks B,Riverside Works,6908-6356,21,1440,1907-09-19
nla.obj-637825732,Finance Forum 637825732,Periodicals Desk,Broadview Media Group,6909-6363,3,1441,1907-09-26
nla.obj-637876393,Public Affairs Bulletin 637876393,Stacks B,Harbor Media Group,6910-6370,5,1667,1912-01-25
nla.obj-637876411,Medical Times 637876411,Riverside Branch,Lakeshore Publishing,6911-6377,4,1668,1912-02-01
nla.obj-637876433,Science Bulletin 637876433,Media Center,Westgate Journals,6912-6384,41,1671,1912-02-22
nla.obj-637876454,Public Affairs Chronicle 637876454,Archives Room,Fairmont Review,6913-6391,44,1675,1912-03-21
nla.obj-637876479,Legal Journal 637876479,Stacks A,Brighton Media Group,6914-6398,5,1678,1912-04-11
nla.obj-637876498,Business Forum 637876498,South Campus Library,Crescent Review,6915-6405,28,1679,1912-04-18
nla.obj-637876517,Science Report 637876517,Reference Wing,Granite Books,6916-6412,35,1680,1912-04-25
nla.obj-637876530,Public Affairs Review 637876530,Riverside Branch,Maple Works,6917-6419,45,1681,1912-05-02
nla.obj-637876558,Education Times 637876558,Stacks A,Stonefield Journals,6918-6426,24,1682,1912-05-09
nla.obj-637876582,Finance Journal 637876582,Stacks B,Harbor Press,6919-6433,22,1683,1912-05-16
nla.obj-637876647,Science Journal 637876647,Main Library - Floor 2,Hillside House,6920-6440,7,1685,1912-05-30
nla.obj-637876708,Industry Digest 637876708,South Campus Library,Hillside Editions,6921-6447,10,1688,1912-06-20
nla.obj-637879253,Business Times 637879253,Media Center,Riverside Publishing,6922-6454,43,1689,1912-06-27
nla.obj-637956181,Policy Observer 637956181,Stacks A,Harbor Journals,6923-6461,38,2631,1930-07-16
nla.obj-637956250,Innovation Times 637956250,Downtown Branch,Northbridge Books,6924-6468,20,2632,1930-07-23
nla.obj-637956359,Research Digest 637956359,Stacks A,Summit Publications,6925-6475,29,2633,1930-07-30
nla.obj-637956376,Public Affairs Chronicle 637956376,Main Library - Floor 1,Granite Publishing,6926-6482,23,2634,1930-08-06
nla.obj-637956444,Culture Chronicle 637956444,North Campus Library,Riverside Journals,6927-6489,30,2635,1930-08-13
nla.obj-637956523,Economic Quarterly 637956523,Media Center,Brighton Publishing,6928-6496,25,2636,1930-08-20
nla.obj-637956696,Global Report 637956696,Reference Wing,Summit Publications,6929-6503,44,2637,1930-08-27
nla.obj-637956820,Global Times 637956820,Media Center,Elmwood Press,6930-6510,30,2638,1930-09-03
nla.obj-637956861,Civic Journal 637956861,Periodicals Desk,Hillside Press,6931-6517,37,2639,1930-09-10
nla.obj-637956885,Finance Digest 637956885,Stacks A,Summit Works,6932-6524,22,2640,1930-09-17
nla.obj-638019520,Public Affairs Digest 638019520,South Campus Library,Summit Journals,6933-6531,26,2641,1930-09-24
nla.obj-638019659,Economic Bulletin 638019659,Riverside Branch,Harbor Review,6934-6538,43,2642,1930-10-01
nla.obj-638019692,Education Journal 638019692,South Campus Library,Hillside Media Group,6935-6545,47,2643,1930-10-08
nla.obj-638019710,Environmental Forum 638019710,Main Library - Floor 2,Redwood Review,6936-6552,29,2644,1930-10-15
nla.obj-638019786,Medical Report 638019786,Stacks A,Granite Review,6937-6559,24,2645,1930-10-22
nla.obj-638019863,Innovation Digest 638019863,Downtown Branch,Northbridge Media Group,6938-6566,19,2646,1930-10-29
nla.obj-638019906,Policy Chronicle 638019906,North Campus Library,Summit House,6939-6573,36,2647,1930-11-05
nla.obj-638019987,Business Bulletin 638019987,Reference Wing,Hillside Books,6940-6580,26,2648,1930-11-12
nla.obj-638020115,Economic Report 638020115,South Campus Library,Brighton Media Group,6941-6587,7,2649,1930-11-19
nla.obj-638020153,Business Digest 638020153,Media Center,Stonefield Publications,6942-6594,31,2650,1930-11-26
nla.obj-638020177,Culture Journal 638020177,Main Library - Floor 1,Broadview Works,6943-6601,14,Vol.,1930-12-03
nla.obj-638020327,Finance Chronicle 638020327,Stacks B,Crown Journals,6944-6608,33,2652,1930-12-10
nla.obj-638020342,Technology Review 638020342,Reference Wing,Maple Publications,6945-6615,22,2653,1930-12-17
nla.obj-638020401,Industry Journal 638020401,Riverside Branch,Crown Review,6946-6622,16,2654,1930-12-24
nla.obj-638020496,Economic Journal 638020496,Stacks A,Hillside Press,6947-6629,15,2655,1930-12-31
nla.obj-638088342,Legal Observer 638088342,North Campus Library,Pinecrest Editions,6948-6636,10,1353,1906-01-18
nla.obj-638088369,Research Bulletin 638088369,Media Center,Riverside Media Group,6949-6643,33,1357,1906-02-15
nla.obj-638088401,Civic Journal 638088401,Main Library - Floor 1,Hillside Review,6950-6650,6,1358,1906-02-22
nla.obj-638088496,Legal Bulletin 638088496,Media Center,Summit Press,6951-6657,17,1362,1906-03-22
nla.obj-638088620,Health Review 638088620,Riverside Branch,Riverside Review,6952-6664,43,1366,1906-04-19
nla.obj-638088648,Policy Review 638088648,Stacks A,Elmwood Press,6953-6671,3,1367,1906-04-26
nla.obj-638088685,Legal Journal 638088685,Downtown Branch,Stonefield Press,6954-6678,31,1368,1906-05-03
nla.obj-638088700,Economic Times 638088700,Media Center,Summit Publishing,6955-6685,20,1369,1906-05-10
nla.obj-638088832,Public Affairs Journal 638088832,Main Library - Floor 1,Broadview House,6956-6692,33,1370,1906-05-17
nla.obj-638088855,Research Report 638088855,Main Library - Floor 2,Granite Publishing,6957-6699,37,1371,1906-05-24
nla.obj-638088893,Literary Observer 638088893,Stacks A,Redwood Media Group,6958-6706,21,1372,1906-05-31
nla.obj-638088919,Literary Bulletin 638088919,Reference Wing,Crown Books,6959-6713,18,1373,1906-06-07
nla.obj-638088981,Global Forum 638088981,Main Library - Floor 1,Northbridge Publishing,6960-6720,42,1374,1906-06-14
nla.obj-638089066,Research Journal 638089066,Media Center,Northbridge Review,6961-6727,1,1375,1906-06-21
nla.obj-638238387,Global Journal 638238387,Stacks A,Redwood Publishing,6962-6734,23,1442,1907-10-03
nla.obj-638238404,Civic Digest 638238404,Riverside Branch,Elmwood Publishing,6963-6741,32,1443,1907-10-10
nla.obj-638238473,Medical Forum 638238473,Periodicals Desk,Granite Review,6964-6748,47,1444,1907-10-17
nla.obj-638238559,Policy Forum 638238559,Riverside Branch,Northbridge Press,6965-6755,43,1445,1907-10-24
nla.obj-638238592,Culture Forum 638238592,Downtown Branch,Maple Media Group,6966-6762,13,1450,1907-11-28
nla.obj-638238615,Finance Quarterly 638238615,Main Library - Floor 1,Granite Editions,6967-6769,35,1451,1907-12-05
nla.obj-638238742,Legal Times 638238742,Reference Wing,Harbor Review,6968-6776,48,1452,1907-12-12
nla.obj-638309306,Science Quarterly 638309306,South Campus Library,Stonefield Media Group,6969-6783,47,1508,1909-01-07
nla.obj-638309322,Policy Forum 638309322,Riverside Branch,Westgate Publishing,6970-6790,32,1509,1909-01-14
nla.obj-638309340,Technology Bulletin 638309340,Archives Room,Hillside Works,6971-6797,40,1510,1909-01-21
nla.obj-638309365,Education Report 638309365,Reference Wing,Bluebird Press,6972-6804,6,1511,1909-01-28
nla.obj-638309387,Literary Report 638309387,Archives Room,Bluebird Publications,6973-6811,27,1512,1909-02-04
nla.obj-638309404,Research Observer 638309404,Stacks B,Ironwood House,6974-6818,28,1513,1909-02-11
nla.obj-638309420,Education Observer 638309420,Main Library - Floor 1,Crown Journals,6975-6825,14,1514,1909-02-18
nla.obj-638309448,Literary Review 638309448,North Campus Library,Ironwood Journals,6976-6832,13,1518,1909-03-18
nla.obj-638309461,Global Chronicle 638309461,Main Library - Floor 1,Maple Editions,6977-6839,46,1520,1909-04-01
nla.obj-638309485,Finance Journal 638309485,Downtown Branch,Pinecrest Editions,6978-6846,44,1522,1909-04-15
nla.obj-638309500,Industry Times 638309500,Main Library - Floor 1,Lakeshore Review,6979-6853,14,1525,1909-05-06
nla.obj-638412668,Finance Quarterly 638412668,Main Library - Floor 1,Granite Review,6980-6860,41,1537,1909-07-29
nla.obj-638412684,Technology Bulletin 638412684,North Campus Library,Hillside Publications,6981-6867,13,1542,1909-09-02
nla.obj-638412707,Industry Report 638412707,Riverside Branch,Northbridge House,6982-6874,39,1545,1909-09-23
nla.obj-638412729,Arts Bulletin 638412729,Reference Wing,Westgate Books,6983-6881,25,1549,1909-10-21
nla.obj-638412741,Legal Bulletin 638412741,North Campus Library,Bluebird Review,6984-6888,39,1551,1909-11-04
nla.obj-638412764,Education Digest 638412764,Riverside Branch,Crescent Publications,6985-6895,3,1552,1909-11-11
nla.obj-638412786,Environmental Digest 638412786,North Campus Library,Crescent House,6986-6902,5,1557,1909-12-16
nla.obj-638412801,Health Bulletin 638412801,Downtown Branch,Hillside Publishing,6987-6909,31,1558,1909-12-23
nla.obj-638412825,Health Report 638412825,Riverside Branch,Elmwood Publishing,6988-6916,12,1559,1909-12-30
nla.obj-638517602,Science Report 638517602,Reference Wing,Broadview Media Group,6989-6923,48,1575,1910-04-21
nla.obj-638518555,Research Digest 638518555,Stacks B,Bluebird Books,6990-6930,28,1578,1910-05-12
nla.obj-638519751,Policy Digest 638519751,Reference Wing,Harbor Review,6991-6937,28,1579,1910-05-19
nla.obj-638523736,Public Affairs Observer 638523736,Main Library - Floor 2,Granite Books,6992-6944,10,1580,1910-05-26
nla.obj-638555217,Culture Quarterly 638555217,Archives Room,Maple Books,6993-6951,45,18,1992-01-01
nla.obj-638569598,Health Observer 638569598,Main Library - Floor 2,Harbor Books,6994-6958,4,3,1904-04-16
nla.obj-638580360,Global Bulletin 638580360,Riverside Branch,Summit Media Group,6995-6965,6,2,1939-05-01
nla.obj-638584026,Technology Bulletin 638584026,South Campus Library,Northbridge House,6996-6972,21,3,1939-06-01
nla.obj-638587375,Arts Bulletin 638587375,North Campus Library,Harbor Press,6997-6979,14,4,1939-07-01
nla.obj-638590771,Research Review 638590771,Stacks A,Broadview Works,6998-6986,9,7,1994-01-01
nla.obj-638601964,Science Review 638601964,Periodicals Desk,Summit Journals,6999-6993,8,13,1995-01-01
nla.obj-638820299,Arts Chronicle 638820299,Downtown Branch,Bluebird Publications,7000-7000,7,5,1899-01-07
nla.obj-638820317,Technology Chronicle 638820317,Archives Room,Hillside Books,7001-7007,39,10,1899-02-18
nla.obj-638820330,Economic Journal 638820330,Riverside Branch,Northbridge House,7002-7014,10,18,1899-03-02
nla.obj-638820358,Health Observer 638820358,Main Library - Floor 2,Crown Works,7003-7021,3,8,1899-04-29
nla.obj-638820374,Culture Observer 638820374,North Campus Library,Bluebird Works,7004-7028,24,11,1899-05-31
nla.obj-639190786,Global Chronicle 639190786,Periodicals Desk,Riverside Publishing,7005-7035,28,22,1905-01-01
nla.obj-639484717,Health Digest 639484717,Archives Room,Elmwood House,7006-7042,47,16,1999-01-01
nla.obj-639485076,Policy Digest 639485076,Main Library - Floor 2,Lakeshore Editions,7007-7049,30,7,2000-01-01
nla.obj-639658438,Culture Quarterly 639658438,Periodicals Desk,Bluebird Works,7008-7056,46,15,1930-01-01
nla.obj-639985610,Business Digest 639985610,Main Library - Floor 1,Pinecrest Journals,7009-7063,26,15,1923-01-01
nla.obj-639986210,Medical Bulletin 639986210,Archives Room,Ironwood Publishing,7010-7070,9,9,1939-01-01
nla.obj-640733181,Economic Review 640733181,Stacks B,Riverside Journals,7011-7077,32,4,2001-01-01
nla.obj-640744090,Technology Bulletin 640744090,Main Library - Floor 2,Crown Press,7012-7084,6,2,1990-01-01
nla.obj-640909474,Global Digest 640909474,Stacks A,Crescent Editions,7013-7091,6,6,1935-01-01
nla.obj-641250549,Economic Forum 641250549,Main Library - Floor 2,Summit Publications,7014-7098,40,1,1933-09-01
nla.obj-641250563,Education Quarterly 641250563,Main Library - Floor 2,Lakeshore Press,7015-7105,48,2,1933-10-01
nla.obj-641250582,Legal Quarterly 641250582,South Campus Library,Pinecrest Works,7016-7112,36,3,1933-11-01
nla.obj-641250605,Literary Chronicle 641250605,Stacks B,Crescent Publishing,7017-7119,6,4,1933-12-01
nla.obj-641377952,Finance Report 641377952,Archives Room,Elmwood Publications,7018-7126,8,5,1935-01-01
nla.obj-641377971,Education Journal 641377971,Archives Room,Stonefield Books,7019-7133,47,6,1935-02-01
nla.obj-641377994,Public Affairs Observer 641377994,North Campus Library,Stonefield Publications,7020-7140,47,7,1935-03-01
nla.obj-641378017,Culture Journal 641378017,North Campus Library,Harbor Review,7021-7147,1,8,1935-04-01
nla.obj-641406889,Research Chronicle 641406889,Periodicals Desk,Riverside Review,7022-7154,21,5,1934-01-01
nla.obj-641406900,Innovation Times 641406900,Media Center,Lakeshore Publications,7023-7161,5,6,1934-02-01
nla.obj-641406921,Economic Report 641406921,Periodicals Desk,Crown Press,7024-7168,19,7,1934-03-01
